Price,Address,Bedrooms,Bathrooms,Living Area (sqft),Latitude,Longitude,Property Link
"$1,075,000","20717 Burbank Blvd, Woodland Hills, CA 91367",3,2,1404 sqft,34.17219,-118.583595,https://www.zillow.com/homedetails/20717-Burbank-Blvd-Woodland-Hills-CA-91367/19932139_zpid/
"$1,050,000","4743 Topanga Canyon Blvd, Woodland Hills, CA 91364",3,2,1429 sqft,34.152836,-118.60583,https://www.zillow.com/homedetails/4743-Topanga-Canyon-Blvd-Woodland-Hills-CA-91364/19943864_zpid/
"$2,895,000","6312 Tahoe Dr, Los Angeles, CA 90068",4,3,2688 sqft,34.127674,-118.327995,https://www.zillow.com/homedetails/6312-Tahoe-Dr-Los-Angeles-CA-90068/20804975_zpid/
"$519,999","6841 Haywood St, Tujunga, CA 91042",1,1,524 sqft,34.249325,-118.280846,https://www.zillow.com/homedetails/6841-Haywood-St-Tujunga-CA-91042/20099906_zpid/
"$7,999,000","4230 Valley Meadow Rd, Encino, CA 91436",10,10,10309 sqft,34.147587,-118.47719,https://www.zillow.com/homedetails/4230-Valley-Meadow-Rd-Encino-CA-91436/19992072_zpid/
"$689,900","858 E Imperial Hwy, Los Angeles, CA 90059",3,2,1558 sqft,33.930687,-118.25877,https://www.zillow.com/homedetails/858-E-Imperial-Hwy-Los-Angeles-CA-90059/20970590_zpid/
"$3,295,000","1132 Chantilly Rd, Los Angeles, CA 90077",3,3,2531 sqft,34.093147,-118.45675,https://www.zillow.com/homedetails/1132-Chantilly-Rd-Los-Angeles-CA-90077/20529234_zpid/
"$709,900","500 Museum Dr, Los Angeles, CA 90065",2,1,784 sqft,34.104816,-118.20939,https://www.zillow.com/homedetails/500-Museum-Dr-Los-Angeles-CA-90065/20761054_zpid/
"$1,648,500","8009 Clinton St, Los Angeles, CA 90048",2,2,1448 sqft,34.081734,-118.36417,https://www.zillow.com/homedetails/8009-Clinton-St-Los-Angeles-CA-90048/20786051_zpid/
"$3,795,000","14330 Mulholland Dr, Los Angeles, CA 90077",5,5,4562 sqft,34.129986,-118.44474,https://www.zillow.com/homedetails/14330-Mulholland-Dr-Los-Angeles-CA-90077/20531484_zpid/
"$29,995,000","9951 Liebe Dr, Beverly Hills, CA 90210",9,14,13261 sqft,34.120953,-118.437195,https://www.zillow.com/homedetails/9951-Liebe-Dr-Beverly-Hills-CA-90210/20532125_zpid/
"$1,225,000","4115 Glencoe Ave APT 406, Marina Del Rey, CA 90292",3,2,1720 sqft,33.988922,-118.4434,https://www.zillow.com/homedetails/4115-Glencoe-Ave-APT-406-Marina-Del-Rey-CA-90292/79799841_zpid/
"$35,800,000","8741 Saint Ives Dr, Los Angeles, CA 90069",5,9,14400 sqft,34.093967,-118.383644,https://www.zillow.com/homedetails/8741-Saint-Ives-Dr-Los-Angeles-CA-90069/20799310_zpid/
"$2,795,000","6410 Drexel Ave, Los Angeles, CA 90048",3,4,2103 sqft,34.068714,-118.367966,https://www.zillow.com/homedetails/6410-Drexel-Ave-Los-Angeles-CA-90048/20776116_zpid/
"$5,295,000","327 E Rustic Rd, Santa Monica, CA 90402",3,4,2834 sqft,34.030804,-118.51674,https://www.zillow.com/homedetails/327-E-Rustic-Rd-Santa-Monica-CA-90402/20539885_zpid/
"$3,199,900","2276 La Granada Dr, Los Angeles, CA 90068",4,3,2415 sqft,34.11202,-118.33131,https://www.zillow.com/homedetails/2276-La-Granada-Dr-Los-Angeles-CA-90068/20804151_zpid/
"$875,000","8828 Pershing Dr APT 313, Playa Del Rey, CA 90293",3,2,1772 sqft,33.953476,-118.4395,https://www.zillow.com/homedetails/8828-Pershing-Dr-APT-313-Playa-Del-Rey-CA-90293/20388010_zpid/
"$458,000","3544 S Centinela Ave APT 106, Los Angeles, CA 90066",1,1,737 sqft,34.009483,-118.4375,https://www.zillow.com/homedetails/3544-S-Centinela-Ave-APT-106-Los-Angeles-CA-90066/20457541_zpid/
"$16,495,000","2180 Stradella Rd, Los Angeles, CA 90077",8,10,9456 sqft,34.112362,-118.46216,https://www.zillow.com/homedetails/2180-Stradella-Rd-Los-Angeles-CA-90077/20530375_zpid/
"$769,999","14906 Aztec St, Sylmar, CA 91342",3,2,1406 sqft,34.286575,-118.455864,https://www.zillow.com/homedetails/14906-Aztec-St-Sylmar-CA-91342/20111186_zpid/
"$189,950","8250 Lankershim Blvd #8, North Hollywood, CA 91605",3,2,800 sqft,34.220783,-118.38796,https://www.zillow.com/homedetails/8250-Lankershim-Blvd-8-North-Hollywood-CA-91605/338341874_zpid/
"$825,000","7057 Rubio Ave, Van Nuys, CA 91406",4,3,1753 sqft,34.199306,-118.49574,https://www.zillow.com/homedetails/7057-Rubio-Ave-Van-Nuys-CA-91406/19963183_zpid/
"$4,695,000","933 Bluegrass Ln, Los Angeles, CA 90049",4,5,3874 sqft,34.075768,-118.48611,https://www.zillow.com/homedetails/933-Bluegrass-Ln-Los-Angeles-CA-90049/20559626_zpid/
"$13,999,000","7100 La Presa Dr, Los Angeles, CA 90068",6,8,8385 sqft,34.107834,-118.34292,https://www.zillow.com/homedetails/7100-La-Presa-Dr-Los-Angeles-CA-90068/2102556857_zpid/
"$698,000","404 Canyon Vista Dr, Los Angeles, CA 90065",1,1,420 sqft,34.097916,-118.21262,https://www.zillow.com/homedetails/404-Canyon-Vista-Dr-Los-Angeles-CA-90065/20760681_zpid/
"$2,990,000","9142 Monte Mar Dr, Los Angeles, CA 90035",4,3,2315 sqft,34.04712,-118.38959,https://www.zillow.com/homedetails/9142-Monte-Mar-Dr-Los-Angeles-CA-90035/20492839_zpid/
"$1,899,999","2729 Hollyview Ct, Los Angeles, CA 90068",4,4,3026 sqft,34.119022,-118.34236,https://www.zillow.com/homedetails/2729-Hollyview-Ct-Los-Angeles-CA-90068/65249727_zpid/
"$1,695,000","2522 Zorada Dr, Los Angeles, CA 90046",3,2,1550 sqft,34.11735,-118.360886,https://www.zillow.com/homedetails/2522-Zorada-Dr-Los-Angeles-CA-90046/102979613_zpid/
"$6,995,000","2317 Weybridge Ln, Los Angeles, CA 90077",5,7,8764 sqft,34.11299,-118.47535,https://www.zillow.com/homedetails/2317-Weybridge-Ln-Los-Angeles-CA-90077/20530564_zpid/
"$1,599,000","4841 Swinton Ave, Encino, CA 91436",4,3,2200 sqft,34.158524,-118.48516,https://www.zillow.com/homedetails/4841-Swinton-Ave-Encino-CA-91436/19980920_zpid/
"$689,000","14000 Fenton Ave, Sylmar, CA 91342",3,2,1398 sqft,34.32591,-118.438484,https://www.zillow.com/homedetails/14000-Fenton-Ave-Sylmar-CA-91342/20102552_zpid/
"$1,399,000","6132 Mount Angelus Dr, Los Angeles, CA 90042",2,3,1069 sqft,34.11381,-118.18841,https://www.zillow.com/homedetails/6132-Mount-Angelus-Dr-Los-Angeles-CA-90042/20770769_zpid/
"$1,899,000","1654 Mountcrest Ave, Los Angeles, CA 90069",3,3,1790 sqft,34.100536,-118.37846,https://www.zillow.com/homedetails/1654-Mountcrest-Ave-Los-Angeles-CA-90069/20798345_zpid/
"$205,000","7560 Woodman Pl SPACE 4, Van Nuys, CA 91405",3,2,1056 sqft,34.20635,-118.42856,https://www.zillow.com/homedetails/7560-Woodman-Pl-SPACE-4-Van-Nuys-CA-91405/136686765_zpid/
"$1,399,000","4440 Elmer Ave, North Hollywood, CA 91602",2,2,1566 sqft,34.151527,-118.37659,https://www.zillow.com/homedetails/4440-Elmer-Ave-North-Hollywood-CA-91602/20025319_zpid/
"$54,900,000","11740 Crescenda St, Los Angeles, CA 90049",8,14,20000 sqft,34.067364,-118.47316,https://www.zillow.com/homedetails/11740-Crescenda-St-Los-Angeles-CA-90049/250219563_zpid/
"$475,000","2829 Blanchard St, Los Angeles, CA 90033",3,2,1444 sqft,34.048714,-118.19786,https://www.zillow.com/homedetails/2829-Blanchard-St-Los-Angeles-CA-90033/20630480_zpid/
"$1,489,000","923 Larker Ave, Los Angeles, CA 90042",3,3,1722 sqft,34.122787,-118.17084,https://www.zillow.com/homedetails/923-Larker-Ave-Los-Angeles-CA-90042/20859454_zpid/
"$33,000,000","1035 Stradella Rd, Los Angeles, CA 90077",7,14,12130 sqft,34.089775,-118.453575,https://www.zillow.com/homedetails/1035-Stradella-Rd-Los-Angeles-CA-90077/20529224_zpid/
"$45,000,000","822 N Kenter Ave, Los Angeles, CA 90049",9,16,21344 sqft,34.073975,-118.48881,https://www.zillow.com/homedetails/822-N-Kenter-Ave-Los-Angeles-CA-90049/2086102783_zpid/
"$799,999","14344 Beaver St, Sylmar, CA 91342",4,2,1980 sqft,34.296375,-118.44563,https://www.zillow.com/homedetails/14344-Beaver-St-Sylmar-CA-91342/20071798_zpid/
"$619,000","5051 Rosewood Ave APT 206, Los Angeles, CA 90004",2,2,1055 sqft,34.079716,-118.31526,https://www.zillow.com/homedetails/5051-Rosewood-Ave-APT-206-Los-Angeles-CA-90004/20781918_zpid/
"$2,395,000","6650 Maryland Dr, Los Angeles, CA 90048",3,2,2045 sqft,34.067593,-118.37268,https://www.zillow.com/homedetails/6650-Maryland-Dr-Los-Angeles-CA-90048/20776335_zpid/
"$699,000","925 S Grand Ave, San Pedro, CA 90731",2,2,1836 sqft,33.73553,-118.290436,https://www.zillow.com/homedetails/925-S-Grand-Ave-San-Pedro-CA-90731/21307873_zpid/
"$5,900,000","7139 Macapa Dr, Los Angeles, CA 90068",4,5,3449 sqft,34.119057,-118.34588,https://www.zillow.com/homedetails/7139-Macapa-Dr-Los-Angeles-CA-90068/20793494_zpid/
"$874,900","1291 Sycamore, Los Angeles, CA 90019",3,3,1419 sqft,34.050167,-118.34758,https://www.zillow.com/homedetails/1291-Sycamore-Los-Angeles-CA-90019/452316697_zpid/
"$1,650,000","13123 Magnolia Blvd, Sherman Oaks, CA 91423",4,3,2278 sqft,34.165123,-118.4189,https://www.zillow.com/homedetails/13123-Magnolia-Blvd-Sherman-Oaks-CA-91423/20016032_zpid/
"$995,000","12957 Bonaparte Ave APT 1, Los Angeles, CA 90066",2,3,1740 sqft,33.9854,-118.431046,https://www.zillow.com/homedetails/12957-Bonaparte-Ave-APT-1-Los-Angeles-CA-90066/20441512_zpid/
"$40,000,000","11968 Brentridge Dr, Los Angeles, CA 90049",8,11,12587 sqft,34.081257,-118.47728,https://www.zillow.com/homedetails/11968-Brentridge-Dr-Los-Angeles-CA-90049/20547034_zpid/
"$1,249,000","11787 Oakhurst Way, Porter Ranch, CA 91326",5,3,2591 sqft,34.286495,-118.56874,https://www.zillow.com/homedetails/11787-Oakhurst-Way-Porter-Ranch-CA-91326/20156653_zpid/
"$975,000","100 S Venice Blvd APT 3, Venice, CA 90291",2,2,979 sqft,33.98445,-118.469284,https://www.zillow.com/homedetails/100-S-Venice-Blvd-APT-3-Venice-CA-90291/20443895_zpid/
"$3,950,000","20216 W Albion Way, Northridge, CA 91326",5,6,5567 sqft,34.28805,-118.575516,https://www.zillow.com/homedetails/20216-W-Albion-Way-Northridge-CA-91326/339594395_zpid/
"$898,800","3535 Atwater Ave, Los Angeles, CA 90039",4,2,1950 sqft,34.118725,-118.25908,https://www.zillow.com/homedetails/3535-Atwater-Ave-Los-Angeles-CA-90039/20750892_zpid/
"$6,469,000","19171 Wells Dr, Tarzana, CA 91356",6,6,6677 sqft,34.16512,-118.55076,https://www.zillow.com/homedetails/19171-Wells-Dr-Tarzana-CA-91356/19940378_zpid/
"$640,000","12955 Riverside Dr APT 201, Sherman Oaks, CA 91423",3,2,1520 sqft,34.157993,-118.41593,https://www.zillow.com/homedetails/12955-Riverside-Dr-APT-201-Sherman-Oaks-CA-91423/20021553_zpid/
"$3,495,000","11818 Laurel Hills Rd, Studio City, CA 91604",6,4,4148 sqft,34.13524,-118.390114,https://www.zillow.com/homedetails/11818-Laurel-Hills-Rd-Studio-City-CA-91604/20030286_zpid/
"$850,000","17256 Kalisher St, Granada Hills, CA 91344",4,2,1352 sqft,34.278606,-118.50919,https://www.zillow.com/homedetails/17256-Kalisher-St-Granada-Hills-CA-91344/20154281_zpid/
"$1,260,000","1847 El Rey Rd, San Pedro, CA 90732",3,2,1977 sqft,33.739925,-118.317085,https://www.zillow.com/homedetails/1847-El-Rey-Rd-San-Pedro-CA-90732/21351360_zpid/
"$1,350,000","5104 Lindblade Dr, Los Angeles, CA 90230",3,3,1620 sqft,33.98846,-118.41252,https://www.zillow.com/homedetails/5104-Lindblade-Dr-Los-Angeles-CA-90230/20440996_zpid/
"$810,000","14111 W Monroe Pl, Van Nuys, CA 91405",3,4,1986 sqft,34.20397,-118.440445,https://www.zillow.com/homedetails/14111-W-Monroe-Pl-Van-Nuys-CA-91405/448847279_zpid/
"$14,499,000","1877 Rising Glen Rd, Los Angeles, CA 90069",4,7,8339 sqft,34.104073,-118.38492,https://www.zillow.com/homedetails/1877-Rising-Glen-Rd-Los-Angeles-CA-90069/20799890_zpid/
"$285,000+","Space 182 Plan, Summit Mobile Home Park",4,2,1493 sqft,34.23709,-118.66068,https://www.zillow.com/community/summit-mobile-home-park/446661007_zpid/
"$699,000","1017 W Santa Cruz St, San Pedro, CA 90731",2,1,1019 sqft,33.744354,-118.299355,https://www.zillow.com/homedetails/1017-W-Santa-Cruz-St-San-Pedro-CA-90731/21307281_zpid/
"$539,900","4836 Edison St, Los Angeles, CA 90032",1,1,520 sqft,34.0883,-118.18019,https://www.zillow.com/homedetails/4836-Edison-St-Los-Angeles-CA-90032/20639065_zpid/
"$1,199,000","10455 Chandler Blvd, North Hollywood, CA 91601",3,2,1858 sqft,34.16892,-118.35868,https://www.zillow.com/homedetails/10455-Chandler-Blvd-North-Hollywood-CA-91601/20041170_zpid/
"$599,000","20737 Roscoe Blvd UNIT 102, Winnetka, CA 91306",3,3,1641 sqft,34.220356,-118.58524,https://www.zillow.com/homedetails/20737-Roscoe-Blvd-UNIT-102-Winnetka-CA-91306/20180055_zpid/
"$799,999","6913 Bevis Ave, Van Nuys, CA 91405",3,2,2109 sqft,34.19612,-118.456635,https://www.zillow.com/homedetails/6913-Bevis-Ave-Van-Nuys-CA-91405/19960641_zpid/
"$1,199,000","20435 Miranda St, Woodland Hills, CA 91367",4,2,1705 sqft,34.17401,-118.57898,https://www.zillow.com/homedetails/20435-Miranda-St-Woodland-Hills-CA-91367/19931910_zpid/
"$59,500,000","107 Delfern Dr, Los Angeles, CA 90077",10,19,21000 sqft,34.079758,-118.429054,https://www.zillow.com/homedetails/107-Delfern-Dr-Los-Angeles-CA-90077/20523940_zpid/
"$1,589,000","6201 1/4 Saylin Ln, Los Angeles, CA 90042",4,4,2112 sqft,34.12214,-118.183075,https://www.zillow.com/homedetails/6201-1-4-Saylin-Ln-Los-Angeles-CA-90042/20771891_zpid/
"$799,000","2333 Warwick Ave, Los Angeles, CA 90032",3,1,1652 sqft,34.07299,-118.16646,https://www.zillow.com/homedetails/2333-Warwick-Ave-Los-Angeles-CA-90032/20643733_zpid/
"$1,599,000","24042 Ingomar St, Canoga Park, CA 91304",3,3,2061 sqft,34.21206,-118.65263,https://www.zillow.com/homedetails/24042-Ingomar-St-Canoga-Park-CA-91304/19865719_zpid/
"$9,800,000","2705 Ocean Front Walk, Venice, CA 90291",3,4,3849 sqft,33.981087,-118.46837,https://www.zillow.com/homedetails/2705-Ocean-Front-Walk-Venice-CA-90291/20443725_zpid/
"$995,000","5966 Airdrome St, Los Angeles, CA 90035",2,1,878 sqft,34.046104,-118.37149,https://www.zillow.com/homedetails/5966-Airdrome-St-Los-Angeles-CA-90035/20598616_zpid/
"$1,049,000","2285 Moss Ave, Los Angeles, CA 90065",2,3,1124 sqft,34.108997,-118.23063,https://www.zillow.com/homedetails/2285-Moss-Ave-Los-Angeles-CA-90065/20759461_zpid/
"$1,635,000","4961 Alcove Ave, Valley Village, CA 91607",3,2,1887 sqft,34.16112,-118.41297,https://www.zillow.com/homedetails/4961-Alcove-Ave-Valley-Village-CA-91607/20020953_zpid/
"$2,249,000","4522 Calhoun Ave, Sherman Oaks, CA 91423",4,3,2752 sqft,34.153717,-118.441826,https://www.zillow.com/homedetails/4522-Calhoun-Ave-Sherman-Oaks-CA-91423/19984453_zpid/
"$2,600,000","2299 Beverwil Dr, Los Angeles, CA 90034",2,2,1552 sqft,34.04366,-118.39896,https://www.zillow.com/homedetails/2299-Beverwil-Dr-Los-Angeles-CA-90034/20494382_zpid/
"$989,000","6432 Petit Ave, Van Nuys, CA 91406",3,2,1350 sqft,34.18774,-118.496826,https://www.zillow.com/homedetails/6432-Petit-Ave-Van-Nuys-CA-91406/19967125_zpid/
"$1,310,000","12441 Verdi St, Los Angeles, CA 90066",3,2,950 sqft,33.98892,-118.42025,https://www.zillow.com/homedetails/12441-Verdi-St-Los-Angeles-CA-90066/20440408_zpid/
"$825,000","18229 Strathern St, Reseda, CA 91335",3,2,1406 sqft,34.215897,-118.53056,https://www.zillow.com/homedetails/18229-Strathern-St-Reseda-CA-91335/19903275_zpid/
"$365,000","23777 Mulholland Hwy SPACE 118, Calabasas, CA 91302",4,4,1750 sqft,34.15867,-118.636375,https://www.zillow.com/homedetails/23777-Mulholland-Hwy-SPACE-118-Calabasas-CA-91302/436679155_zpid/
"$5,300,000","453 Sherman Canal, Venice, CA 90291",3,5,3961 sqft,33.984463,-118.46416,https://www.zillow.com/homedetails/453-Sherman-Canal-Venice-CA-90291/95604885_zpid/
"$1,999,000","20761 Liana Ct, Porter Ranch, CA 91326",6,6,3828 sqft,34.29687,-118.586334,https://www.zillow.com/homedetails/20761-Liana-Ct-Porter-Ranch-CA-91326/452737676_zpid/
"$3,650,000","821 Malcolm Ave, Los Angeles, CA 90024",4,6,3275 sqft,34.06565,-118.43915,https://www.zillow.com/homedetails/821-Malcolm-Ave-Los-Angeles-CA-90024/20525219_zpid/
"$1,485,000","4328 Allott Ave, Sherman Oaks, CA 91423",3,3,1752 sqft,34.148415,-118.42765,https://www.zillow.com/homedetails/4328-Allott-Ave-Sherman-Oaks-CA-91423/20022564_zpid/
"$32,999,995","16187 Royal Oak Rd, Encino, CA 91436",8,11,19766 sqft,34.13945,-118.48433,https://www.zillow.com/homedetails/16187-Royal-Oak-Rd-Encino-CA-91436/19992702_zpid/
"$715,000","22030 De La Osa St, Woodland Hills, CA 91364",2,1,1075 sqft,34.15913,-118.60697,https://www.zillow.com/homedetails/22030-De-La-Osa-St-Woodland-Hills-CA-91364/19943847_zpid/
"$1,599,000","3684 Willowcrest Ave, Studio City, CA 91604",3,4,2570 sqft,34.13664,-118.36691,https://www.zillow.com/homedetails/3684-Willowcrest-Ave-Studio-City-CA-91604/20030886_zpid/
"$1,299,000","10866 Sproul Ave, Los Angeles, CA 90064",4,3,2054 sqft,34.031193,-118.423096,https://www.zillow.com/homedetails/10866-Sproul-Ave-Los-Angeles-CA-90064/20460900_zpid/
"$5,699,000","5414 Genesta Ave, Encino, CA 91316",6,7,6400 sqft,34.169357,-118.50295,https://www.zillow.com/homedetails/5414-Genesta-Ave-Encino-CA-91316/19979874_zpid/
"$499,000","4211 Arch Dr APT 204, Studio City, CA 91604",1,1,820 sqft,34.142372,-118.37305,https://www.zillow.com/homedetails/4211-Arch-Dr-APT-204-Studio-City-CA-91604/82881850_zpid/
"$1,499,999","2438 Loy Ln, Los Angeles, CA 90041",3,2,1658 sqft,34.13819,-118.220566,https://www.zillow.com/homedetails/2438-Loy-Ln-Los-Angeles-CA-90041/20850100_zpid/
"$1,295,000","595 Radcliffe Ave, Pacific Palisades, CA 90272",N/A,N/A,N/A,34.040913,-118.53085,https://www.zillow.com/homedetails/595-Radcliffe-Ave-Pacific-Palisades-CA-90272/20541045_zpid/
"$1,875,500","1752 Stoner Ave, Los Angeles, CA 90025",3,4,2107 sqft,34.039967,-118.453674,https://www.zillow.com/homedetails/1752-Stoner-Ave-Los-Angeles-CA-90025/2100336523_zpid/
"$12,995,000","427 N Bundy Dr, Los Angeles, CA 90049",6,10,7200 sqft,34.066338,-118.4767,https://www.zillow.com/homedetails/427-N-Bundy-Dr-Los-Angeles-CA-90049/20536559_zpid/
"$594,000","2911 1/2 N Coolidge Ave, Los Angeles, CA 90039",2,2,732 sqft,34.10331,-118.24616,https://www.zillow.com/homedetails/2911-1-2-N-Coolidge-Ave-Los-Angeles-CA-90039/442028457_zpid/
"$1,185,000","9845 Encino Ave, Northridge, CA 91325",5,3,2360 sqft,34.24974,-118.51581,https://www.zillow.com/homedetails/9845-Encino-Ave-Northridge-CA-91325/20173618_zpid/
"$2,299,950","10418 Rubio Ave, Granada Hills, CA 91344",5,6,4031 sqft,34.259727,-118.495476,https://www.zillow.com/homedetails/10418-Rubio-Ave-Granada-Hills-CA-91344/20148408_zpid/
"$4,789,000","1982 N Normandie Ave, Los Angeles, CA 90027",5,4,3487 sqft,34.10767,-118.29989,https://www.zillow.com/homedetails/1982-N-Normandie-Ave-Los-Angeles-CA-90027/20809789_zpid/
"$869,999","7927 Zelzah Ave, Reseda, CA 91335",4,2,1200 sqft,34.214653,-118.52485,https://www.zillow.com/homedetails/7927-Zelzah-Ave-Reseda-CA-91335/19902841_zpid/
"$439,000","17053 Roscoe Blvd UNIT 3, Northridge, CA 91325",2,2,1071 sqft,34.22207,-118.50535,https://www.zillow.com/homedetails/17053-Roscoe-Blvd-UNIT-3-Northridge-CA-91325/20152069_zpid/
"$5,295,000","10638 Le Conte Ave, Los Angeles, CA 90024",4,4,3021 sqft,34.06421,-118.43705,https://www.zillow.com/homedetails/10638-Le-Conte-Ave-Los-Angeles-CA-90024/20525330_zpid/
"$469,900","11150 Glenoaks Blvd UNIT 106, Pacoima, CA 91331",3,2,1017 sqft,34.27332,-118.409386,https://www.zillow.com/homedetails/11150-Glenoaks-Blvd-UNIT-106-Pacoima-CA-91331/20087265_zpid/
"$1,100,000","1474 Westerly Ter, Los Angeles, CA 90026",3,2,1927 sqft,34.086414,-118.27096,https://www.zillow.com/homedetails/1474-Westerly-Ter-Los-Angeles-CA-90026/20745010_zpid/
"$10,000,000","17528 Jayden Ln, Encino, CA 91316",7,9,11173 sqft,34.168644,-118.51555,https://www.zillow.com/homedetails/17528-Jayden-Ln-Encino-CA-91316/134794568_zpid/
"$1,890,000","8162 Kirkwood Dr, Los Angeles, CA 90046",3,2,2030 sqft,34.10706,-118.37081,https://www.zillow.com/homedetails/8162-Kirkwood-Dr-Los-Angeles-CA-90046/20797572_zpid/
"$6,850,000","1443 Devlin Dr, Los Angeles, CA 90069",5,7,6500 sqft,34.095627,-118.38752,https://www.zillow.com/homedetails/1443-Devlin-Dr-Los-Angeles-CA-90069/20799149_zpid/
"$1,395,000","9924 Westwanda Dr, Beverly Hills, CA 90210",2,2,1242 sqft,34.108337,-118.43698,https://www.zillow.com/homedetails/9924-Westwanda-Dr-Beverly-Hills-CA-90210/20532755_zpid/
"$389,888","13903 Sherman Way APT 8, Los Angeles, CA 91405",2,2,1012 sqft,34.20157,-118.43578,https://www.zillow.com/homedetails/13903-Sherman-Way-APT-8-Los-Angeles-CA-91405/19958311_zpid/
"$699,000","13143 Crowley St, Pacoima, CA 91331",3,2,1024 sqft,34.23063,-118.419106,https://www.zillow.com/homedetails/13143-Crowley-St-Pacoima-CA-91331/20120276_zpid/
"$46,500,000","721 N Bonhill Rd, Los Angeles, CA 90049",7,14,17000 sqft,34.071075,-118.4824,https://www.zillow.com/homedetails/721-N-Bonhill-Rd-Los-Angeles-CA-90049/20560200_zpid/
"$31,995,000","670 Perugia Way, Los Angeles, CA 90077",7,9,14282 sqft,34.081852,-118.44978,https://www.zillow.com/homedetails/670-Perugia-Way-Los-Angeles-CA-90077/123515239_zpid/
"$225,000","5460 White Oak Ave UNIT A122, Los Angeles, CA 91316",1,1,683 sqft,34.169838,-118.51802,https://www.zillow.com/homedetails/5460-White-Oak-Ave-UNIT-A122-Los-Angeles-CA-91316/19978729_zpid/
"$758,900","517 Palisades Dr, Pacific Palisades, CA 90272",3,2,1018 sqft,34.044846,-118.553024,https://www.zillow.com/homedetails/517-Palisades-Dr-Pacific-Palisades-CA-90272/20542799_zpid/
"$39,500,000","1500 Gilcrest Dr, Beverly Hills, CA 90210",5,9,11000 sqft,34.097836,-118.40197,https://www.zillow.com/homedetails/1500-Gilcrest-Dr-Beverly-Hills-CA-90210/448140672_zpid/
"$10,795,000","1172 N Doheny Dr, Los Angeles, CA 90069",6,7,6487 sqft,34.09228,-118.39115,https://www.zillow.com/homedetails/1172-N-Doheny-Dr-Los-Angeles-CA-90069/20799494_zpid/
"$1,147,000","905 5th Ave, Venice, CA 90291",2,1,900 sqft,33.99396,-118.4708,https://www.zillow.com/homedetails/905-5th-Ave-Venice-CA-90291/20450842_zpid/
"$850,000","2223 S Bentley Ave APT 204, Los Angeles, CA 90064",3,2,1326 sqft,34.03984,-118.43668,https://www.zillow.com/homedetails/2223-S-Bentley-Ave-APT-204-Los-Angeles-CA-90064/20502331_zpid/
"$4,400,000","331 S Medio Dr, Los Angeles, CA 90049",3,3,2176 sqft,34.052147,-118.4807,https://www.zillow.com/homedetails/331-S-Medio-Dr-Los-Angeles-CA-90049/20538047_zpid/
"$565,000","2132 N Marianna Ave, Los Angeles, CA 90032",2,1,1065 sqft,34.06832,-118.17551,https://www.zillow.com/homedetails/2132-N-Marianna-Ave-Los-Angeles-CA-90032/20644145_zpid/
"$779,000","13410 Berg St, Sylmar, CA 91342",4,2,1185 sqft,34.322395,-118.42484,https://www.zillow.com/homedetails/13410-Berg-St-Sylmar-CA-91342/20074086_zpid/
"$185,000","24425 Woolsey Canyon Rd SPACE 132, Canoga Park, CA 91304",3,2,1078 sqft,34.237175,-118.65932,https://www.zillow.com/homedetails/24425-Woolsey-Canyon-Rd-SPACE-132-Canoga-Park-CA-91304/136702448_zpid/
"$505,000","2275 W 25th St SPACE 166, San Pedro, CA 90732",2,2,2350 sqft,33.723553,-118.33037,https://www.zillow.com/homedetails/2275-W-25th-St-SPACE-166-San-Pedro-CA-90732/442370044_zpid/
"$4,195,000","16718 Via Pacifica, Pacific Palisades, CA 90272",6,5,5312 sqft,34.076035,-118.54795,https://www.zillow.com/homedetails/16718-Via-Pacifica-Pacific-Palisades-CA-90272/20548686_zpid/
"$1,987,000","2643 Huron St, Los Angeles, CA 90065",5,3,2304 sqft,34.085575,-118.22231,https://www.zillow.com/homedetails/2643-Huron-St-Los-Angeles-CA-90065/20755056_zpid/
"$1,535,000","3803 Berryman, Los Angeles, CA 90066",3,3,1585 sqft,34.00912,-118.42293,https://www.zillow.com/homedetails/3803-Berryman-Los-Angeles-CA-90066/440338250_zpid/
"$1,449,000","1754 Perch St, San Pedro, CA 90732",3,2,2059 sqft,33.72559,-118.31685,https://www.zillow.com/homedetails/1754-Perch-St-San-Pedro-CA-90732/21352971_zpid/
"$1,195,000","916 N Oxford Ave, Los Angeles, CA 90029",4,3,1811 sqft,34.086678,-118.307526,https://www.zillow.com/homedetails/916-N-Oxford-Ave-Los-Angeles-CA-90029/20789849_zpid/
"$799,900","4036 Denker Ave, Los Angeles, CA 90062",3,2,1301 sqft,34.009686,-118.30422,https://www.zillow.com/homedetails/4036-Denker-Ave-Los-Angeles-CA-90062/20573226_zpid/
"$33,500,000","1625 Summitridge Dr, Beverly Hills, CA 90210",7,11,19000 sqft,34.10042,-118.42001,https://www.zillow.com/homedetails/1625-Summitridge-Dr-Beverly-Hills-CA-90210/20523031_zpid/
"$875,000","10557 Owensmouth Ave, Chatsworth, CA 91311",3,2,1742 sqft,34.262466,-118.602005,https://www.zillow.com/homedetails/10557-Owensmouth-Ave-Chatsworth-CA-91311/20162698_zpid/
"$1,299,000","1705 S Westgate Ave APT 2, Los Angeles, CA 90025",3,3,1820 sqft,34.03935,-118.45693,https://www.zillow.com/homedetails/1705-S-Westgate-Ave-APT-2-Los-Angeles-CA-90025/20464391_zpid/
